id_venta,fecha,id_usuario,usuario,correo,id_producto,producto,cantidad,precio_unitario,total
2645,2026-05-19 17:39:44,39,Ana Castro,ana.castro27@gmail.com,148,Cinturon Negro,3,37.76,113.28
2646,2026-05-19 03:05:58,51,Daniel Gomez,daniel.gomez14@gmail.com,26,Camisa Oversize Negra,4,50.62,202.48
2647,2026-05-16 17:47:42,77,Jose Lopez,jose.lopez69@gmail.com,129,Short Casual Azul,5,101.73,508.65
2648,2026-05-24 02:42:49,29,Mateo Romero,mateo.romero24@gmail.com,30,Camisa Manga Corta Azul,3,56.1,168.3
2649,2026-05-26 07:11:41,12,Sofia Gomez,sofia.gomez66@gmail.com,67,Pantalon Wide Leg Negro,4,16.79,67.16
2650,2026-05-19 17:05:14,28,Fernanda Acosta,fernanda.acosta52@gmail.com,168,Botas Urbanas Negras,2,65.16,130.32
2651,2026-05-16 12:34:41,82,Sofia Romero,sofia.romero21@gmail.com,163,Zapatillas Running Azul,1,58.31,58.31
2652,2026-05-05 21:17:06,64,Emily Salazar,emily.salazar93@gmail.com,97,Hoodie Urban Blue,1,57.89,57.89
2653,2026-05-31 06:33:13,59,Luis Paspuel,luis.paspuel81@gmail.com,195,Chompa Graphic Cafe,4,52.45,209.8
2654,2026-05-07 13:25:46,25,Diego Suarez,diego.suarez45@gmail.com,78,Pantalon Recto Beige,5,31.86,159.3
2655,2026-05-19 11:22:59,42,Fernanda Navarro,fernanda.navarro34@gmail.com,139,Short Acid Wash,2,25.43,50.86
2656,2026-05-29 08:11:22,9,Miguel Mora,miguel.mora18@gmail.com,12,Camiseta Minimalista Beige,2,31.44,62.88
2657,2026-05-21 03:22:41,82,Sofia Romero,sofia.romero21@gmail.com,143,Gorra Roja,1,30.91,30.91
2658,2026-05-02 12:09:44,14,Luis Flores,luis.flores15@gmail.com,89,Hoodie Streetwear Negro,4,46.93,187.72
2659,2026-05-24 19:46:54,86,Maria Flores,maria.flores52@gmail.com,167,Botas Urbanas Cafe,3,63.79,191.37
2660,2026-05-12 22:57:24,78,Emily Herrera,emily.herrera26@gmail.com,56,Jean Streetwear Gris,3,91.72,275.16
2661,2026-05-28 21:36:46,44,Fernanda Torres,fernanda.torres34@gmail.com,121,Short Deportivo Negro,4,90.77,363.08
2662,2026-05-11 16:49:01,48,Miguel Torres,miguel.torres90@gmail.com,59,Jean Urban Denim,5,95.83,479.15
2663,2026-05-24 12:25:58,71,Mateo Navarro,mateo.navarro72@gmail.com,121,Short Deportivo Negro,2,90.77,181.54
2664,2026-05-22 13:34:43,44,Fernanda Torres,fernanda.torres34@gmail.com,112,Chaqueta Puffer Negra,5,78.44,392.2
2665,2026-05-08 03:46:58,29,Mateo Romero,mateo.romero24@gmail.com,4,Camiseta Oversize Blanca,5,20.48,102.4
2666,2026-05-23 22:48:22,62,Diego Perez,diego.perez69@gmail.com,89,Hoodie Streetwear Negro,4,46.93,187.72
2667,2026-05-24 07:18:14,92,Paula Torres,paula.torres53@gmail.com,143,Gorra Roja,1,30.91,30.91
2668,2026-05-14 23:01:18,90,Andres Ruiz,andres.ruiz70@gmail.com,4,Camiseta Oversize Blanca,3,20.48,61.44
2669,2026-05-01 19:21:10,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,134,Short Skate Negro,4,18.58,74.32
2670,2026-05-25 14:26:46,53,Fernanda Paspuel,fernanda.paspuel45@gmail.com,97,Hoodie Urban Blue,2,57.89,115.78
2671,2026-05-03 08:13:11,39,Ana Castro,ana.castro27@gmail.com,73,Pantalon Deportivo Blanco,3,25.01,75.03
2672,2026-05-08 08:02:54,91,Camila Acosta,camila.acosta41@gmail.com,52,Jean Vintage Wash,4,86.24,344.96
2673,2026-05-26 13:11:45,79,Valeria Cruz,valeria.cruz58@gmail.com,163,Zapatillas Running Azul,3,58.31,174.93
2674,2026-05-23 12:50:46,73,Miguel Navarro,miguel.navarro4@gmail.com,194,Conjunto Minimalista Beige,3,50.54,151.62
2675,2026-05-06 03:49:14,88,Sofia Paspuel,sofia.paspuel45@gmail.com,124,Short Baggy Beige,5,94.88,474.4
2676,2026-05-22 05:17:27,62,Diego Perez,diego.perez69@gmail.com,77,Pantalon Casual Cafe,5,30.49,152.45
2677,2026-05-14 16:15:28,11,Ana Flores,ana.flores99@gmail.com,19,Camiseta Distressed,5,41.03,205.15
2678,2026-05-01 01:36:26,28,Fernanda Acosta,fernanda.acosta52@gmail.com,47,Jean Cargo Verde,5,79.39,396.95
2679,2026-05-26 02:56:13,50,Juan Castro,juan.castro81@gmail.com,114,Chaqueta Techwear Gris,5,81.18,405.9
2680,2026-05-15 14:20:37,94,Valeria Flores,valeria.flores75@gmail.com,67,Pantalon Wide Leg Negro,5,16.79,83.95
2681,2026-05-20 17:57:35,55,Ana Acosta,ana.acosta99@gmail.com,12,Camiseta Minimalista Beige,1,31.44,31.44
2682,2026-05-04 20:18:37,37,Camila Rojas,camila.rojas50@gmail.com,10,Camiseta Streetwear Urban,3,28.7,86.1
2683,2026-05-03 10:23:13,97,Diego Rojas,diego.rojas44@gmail.com,21,Camisa Formal Blanca,2,43.77,87.54
2684,2026-05-10 07:43:19,62,Diego Perez,diego.perez69@gmail.com,153,Pulsera Acero,4,44.61,178.44
2685,2026-05-13 19:29:18,40,Luis Castro,luis.castro1@gmail.com,107,Chaqueta Varsity Negra,3,71.59,214.77
2686,2026-05-10 18:00:01,61,Ana Benitez,ana.benitez19@gmail.com,66,Pantalon Jogger Azul,1,15.42,15.42
2687,2026-05-19 06:59:06,11,Ana Flores,ana.flores99@gmail.com,99,Hoodie College Green,1,60.63,60.63
2688,2026-05-10 02:46:54,69,Lucia Herrera,lucia.herrera62@gmail.com,20,Camiseta Monocromatica,5,42.4,212.0
2689,2026-05-12 14:27:50,93,Fernanda Benitez,fernanda.benitez10@gmail.com,70,Pantalon Streetwear Negro,1,20.9,20.9
2690,2026-05-24 11:52:11,2,Carlos Suarez,carlos.suarez87@gmail.com,17,Camiseta Skate,3,38.29,114.87
2691,2026-05-17 13:11:02,63,Luis Salazar,luis.salazar83@gmail.com,72,Pantalon Formal Negro,5,23.64,118.2
2692,2026-05-16 20:44:05,77,Jose Lopez,jose.lopez69@gmail.com,69,Pantalon Streetwear Gris,1,19.53,19.53
2693,2026-05-02 01:27:04,51,Daniel Gomez,daniel.gomez14@gmail.com,147,Beanie Blanco,2,36.39,72.78
2694,2026-05-06 12:10:58,12,Sofia Gomez,sofia.gomez66@gmail.com,101,Chaqueta Denim Azul Claro,4,63.37,253.48
2695,2026-05-11 19:58:43,13,Luis Lopez,luis.lopez65@gmail.com,185,Chompa Graphic Verde,1,33.35,33.35
2696,2026-05-11 01:41:40,4,Pedro Salazar,pedro.salazar91@gmail.com,65,Pantalon Jogger Negro,4,104.05,416.2
2697,2026-05-03 10:12:43,25,Diego Suarez,diego.suarez45@gmail.com,60,Jean Acid Wash,3,97.2,291.6
2698,2026-05-06 17:50:55,2,Carlos Suarez,carlos.suarez87@gmail.com,69,Pantalon Streetwear Gris,4,19.53,78.12
2699,2026-05-11 00:02:23,6,Andres Flores,andres.flores67@gmail.com,109,Chaqueta Oversize Gris,4,74.33,297.32
2700,2026-05-07 04:17:40,34,Camila Paspuel,camila.paspuel92@gmail.com,72,Pantalon Formal Negro,1,23.64,23.64
2701,2026-05-12 09:18:46,22,Emily Perez,emily.perez82@gmail.com,157,Bolso Crossbody Negro,4,50.09,200.36
2702,2026-05-11 12:44:12,68,Miguel Rojas,miguel.rojas85@gmail.com,200,Chompa Retro Blanco,3,62.0,186.0
2703,2026-05-10 11:04:37,22,Emily Perez,emily.perez82@gmail.com,50,Jean Recto Negro,2,83.5,167.0
2704,2026-05-06 23:34:35,67,Miguel Paspuel,miguel.paspuel30@gmail.com,106,Chaqueta Varsity Roja,4,70.22,280.88
2705,2026-05-01 12:50:37,78,Emily Herrera,emily.herrera26@gmail.com,94,Hoodie Boxy Fit Negro,3,53.78,161.34
2706,2026-05-18 02:20:09,90,Andres Ruiz,andres.ruiz70@gmail.com,63,Pantalon Cargo Verde,3,101.31,303.93
2707,2026-05-01 10:23:01,96,Mateo Mora,mateo.mora34@gmail.com,17,Camiseta Skate,4,38.29,153.16
2708,2026-05-24 01:48:54,40,Luis Castro,luis.castro1@gmail.com,157,Bolso Crossbody Negro,3,50.09,150.27
2709,2026-05-14 06:29:23,40,Luis Castro,luis.castro1@gmail.com,49,Jean Recto Azul,4,82.13,328.52
2710,2026-05-29 05:58:26,86,Maria Flores,maria.flores52@gmail.com,154,Lentes Vintage,1,45.98,45.98
2711,2026-05-19 21:44:14,14,Luis Flores,luis.flores15@gmail.com,178,Tenis Deportivos Negros,2,78.86,157.72
2712,2026-05-18 21:30:38,22,Emily Perez,emily.perez82@gmail.com,197,Sudadera Boxy Fit Celeste,5,56.27,281.35
2713,2026-05-16 21:39:22,38,Lucia Castro,lucia.castro3@gmail.com,11,Camiseta Retro 90s,5,30.07,150.35
2714,2026-05-21 02:34:32,68,Miguel Rojas,miguel.rojas85@gmail.com,69,Pantalon Streetwear Gris,5,19.53,97.65
2715,2026-05-29 22:00:54,14,Luis Flores,luis.flores15@gmail.com,48,Jean Cargo Beige,3,80.76,242.28
2716,2026-05-27 02:50:20,43,Jose Rojas,jose.rojas67@gmail.com,6,Camiseta Vintage Azul,2,23.22,46.44
2717,2026-05-10 06:07:02,58,Carlos Vega,carlos.vega32@gmail.com,75,Pantalon Tactical Verde,3,27.75,83.25
2718,2026-05-19 13:16:04,37,Camila Rojas,camila.rojas50@gmail.com,52,Jean Vintage Wash,4,86.24,344.96
2719,2026-05-02 13:17:07,37,Camila Rojas,camila.rojas50@gmail.com,70,Pantalon Streetwear Negro,2,20.9,41.8
2720,2026-05-24 13:05:13,91,Camila Acosta,camila.acosta41@gmail.com,103,Chaqueta Bomber Negra,5,66.11,330.55
2721,2026-05-22 01:11:58,12,Sofia Gomez,sofia.gomez66@gmail.com,110,Chaqueta Impermeable Negra,5,75.7,378.5
2722,2026-05-17 17:15:04,14,Luis Flores,luis.flores15@gmail.com,58,Jean Oversize Negro,3,94.46,283.38
2723,2026-05-29 11:54:35,20,Carlos Lopez,carlos.lopez18@gmail.com,81,Hoodie Oversize Negro,2,35.97,71.94
2724,2026-05-10 03:49:06,69,Lucia Herrera,lucia.herrera62@gmail.com,169,Zapatos Casuales Beige,2,66.53,133.06
2725,2026-05-16 07:07:51,72,Mateo Paspuel,mateo.paspuel64@gmail.com,187,Sudadera Boxy Fit Beige,1,37.17,37.17
2726,2026-05-02 20:02:12,29,Mateo Romero,mateo.romero24@gmail.com,196,Polo Acid Wash Morado,5,54.36,271.8
2727,2026-05-17 21:28:51,2,Carlos Suarez,carlos.suarez87@gmail.com,109,Chaqueta Oversize Gris,3,74.33,222.99
2728,2026-05-12 23:05:35,90,Andres Ruiz,andres.ruiz70@gmail.com,75,Pantalon Tactical Verde,4,27.75,111.0
2729,2026-05-11 17:26:55,42,Fernanda Navarro,fernanda.navarro34@gmail.com,127,Short Basketball Rojo,2,98.99,197.98
2730,2026-05-14 19:41:58,60,Diana Torres,diana.torres20@gmail.com,7,Camiseta Vintage Verde,3,24.59,73.77
2731,2026-05-22 22:37:23,38,Lucia Castro,lucia.castro3@gmail.com,62,Pantalon Cargo Beige,3,99.94,299.82
2732,2026-05-17 22:00:26,69,Lucia Herrera,lucia.herrera62@gmail.com,76,Pantalon Techwear Negro,1,29.12,29.12
2733,2026-05-20 14:01:29,61,Ana Benitez,ana.benitez19@gmail.com,15,Camiseta Oversize Gris,3,35.55,106.65
2734,2026-05-09 18:17:42,40,Luis Castro,luis.castro1@gmail.com,131,Short Vintage Denim,3,104.47,313.41
2735,2026-05-29 17:29:44,57,Luis Acosta,luis.acosta47@gmail.com,72,Pantalon Formal Negro,3,23.64,70.92
2736,2026-05-10 14:52:55,30,Lucia Acosta,lucia.acosta28@gmail.com,148,Cinturon Negro,4,37.76,151.04
2737,2026-05-17 17:05:42,76,Maria Gomez,maria.gomez80@gmail.com,61,Pantalon Cargo Negro,3,98.57,295.71
2738,2026-05-21 12:40:59,81,Carlos Perez,carlos.perez8@gmail.com,71,Pantalon Formal Azul,3,22.27,66.81
2739,2026-05-18 20:20:36,32,Pedro Cruz,pedro.cruz61@gmail.com,109,Chaqueta Oversize Gris,5,74.33,371.65
2740,2026-05-23 05:42:04,6,Andres Flores,andres.flores67@gmail.com,195,Chompa Graphic Cafe,3,52.45,157.35
2741,2026-05-12 08:49:24,65,Paula Vega,paula.vega31@gmail.com,113,Chaqueta Streetwear Verde,5,79.81,399.05
2742,2026-05-10 22:01:57,29,Mateo Romero,mateo.romero24@gmail.com,19,Camiseta Distressed,2,41.03,82.06
2743,2026-05-16 15:48:13,40,Luis Castro,luis.castro1@gmail.com,3,Camiseta Oversize Negra,4,19.11,76.44
2744,2026-05-10 08:33:27,10,Sofia Torres,sofia.torres60@gmail.com,82,Hoodie Oversize Blanco,1,37.34,37.34
2745,2026-05-09 20:35:58,91,Camila Acosta,camila.acosta41@gmail.com,127,Short Basketball Rojo,3,98.99,296.97
2746,2026-05-22 14:59:14,49,Miguel Benitez,miguel.benitez4@gmail.com,170,Zapatos Formales Negros,4,67.9,271.6
2747,2026-05-10 09:13:36,97,Diego Rojas,diego.rojas44@gmail.com,34,Camisa Streetwear Negra,2,61.58,123.16
2748,2026-05-07 06:06:56,96,Mateo Mora,mateo.mora34@gmail.com,23,Camisa Flannel Roja,2,46.51,93.02
2749,2026-05-26 22:46:52,32,Pedro Cruz,pedro.cruz61@gmail.com,94,Hoodie Boxy Fit Negro,4,53.78,215.12
2750,2026-05-27 22:09:07,95,Ana Cruz,ana.cruz50@gmail.com,66,Pantalon Jogger Azul,1,15.42,15.42
2751,2026-05-27 15:49:48,3,Daniel Suarez,daniel.suarez49@gmail.com,1,Camiseta Basica Negra,4,16.37,65.48
2752,2026-05-20 07:09:14,78,Emily Herrera,emily.herrera26@gmail.com,31,Camisa Coreana Blanca,1,57.47,57.47
2753,2026-05-02 16:03:36,18,Diego Lopez,diego.lopez92@gmail.com,172,Sneakers Chunky Blancos,3,70.64,211.92
2754,2026-05-07 15:21:05,40,Luis Castro,luis.castro1@gmail.com,135,Short Techwear Verde,2,19.95,39.9
2755,2026-05-21 10:58:02,91,Camila Acosta,camila.acosta41@gmail.com,8,Camiseta Anime Tokyo,2,25.96,51.92
2756,2026-05-18 14:23:35,49,Miguel Benitez,miguel.benitez4@gmail.com,168,Botas Urbanas Negras,5,65.16,325.8
2757,2026-05-24 11:48:56,12,Sofia Gomez,sofia.gomez66@gmail.com,68,Pantalon Wide Leg Beige,4,18.16,72.64
2758,2026-05-13 23:16:19,100,Ana Torres,ana.torres87@gmail.com,58,Jean Oversize Negro,3,94.46,283.38
2759,2026-05-17 15:39:01,85,Fernanda Herrera,fernanda.herrera13@gmail.com,16,Camiseta Oversize Cafe,5,36.92,184.6
2760,2026-05-02 04:18:29,50,Juan Castro,juan.castro81@gmail.com,17,Camiseta Skate,4,38.29,153.16
2761,2026-05-23 23:44:32,39,Ana Castro,ana.castro27@gmail.com,97,Hoodie Urban Blue,2,57.89,115.78
2762,2026-05-07 05:35:19,36,Andres Rojas,andres.rojas47@gmail.com,62,Pantalon Cargo Beige,3,99.94,299.82
2763,2026-05-27 18:36:41,1,Jose Suarez,jose.suarez11@gmail.com,45,Jean Skinny Azul,1,76.65,76.65
2764,2026-05-27 06:57:05,93,Fernanda Benitez,fernanda.benitez10@gmail.com,131,Short Vintage Denim,1,104.47,104.47
2765,2026-05-04 12:33:04,55,Ana Acosta,ana.acosta99@gmail.com,146,Beanie Gris,4,35.02,140.08
2766,2026-05-18 15:07:51,20,Carlos Lopez,carlos.lopez18@gmail.com,150,Cadena Plateada,5,40.5,202.5
2767,2026-05-14 14:03:45,67,Miguel Paspuel,miguel.paspuel30@gmail.com,89,Hoodie Streetwear Negro,3,46.93,140.79
2768,2026-05-28 20:07:08,5,Daniel Acosta,daniel.acosta85@gmail.com,150,Cadena Plateada,1,40.5,40.5
2769,2026-05-30 17:04:22,30,Lucia Acosta,lucia.acosta28@gmail.com,152,Pulsera Cuero Negra,3,43.24,129.72
2770,2026-05-22 06:00:56,13,Luis Lopez,luis.lopez65@gmail.com,44,Jean Baggy Gris,5,75.28,376.4
2771,2026-05-03 04:54:56,34,Camila Paspuel,camila.paspuel92@gmail.com,63,Pantalon Cargo Verde,3,101.31,303.93
2772,2026-05-26 17:45:46,6,Andres Flores,andres.flores67@gmail.com,174,Sneakers Minimalistas,5,73.38,366.9
2773,2026-05-19 12:08:47,13,Luis Lopez,luis.lopez65@gmail.com,64,Pantalon Jogger Gris,5,102.68,513.4
2774,2026-05-20 10:25:19,58,Carlos Vega,carlos.vega32@gmail.com,3,Camiseta Oversize Negra,4,19.11,76.44
2775,2026-05-05 08:29:04,86,Maria Flores,maria.flores52@gmail.com,189,Conjunto Urban Morado,5,40.99,204.95
2776,2026-05-15 08:36:16,50,Juan Castro,juan.castro81@gmail.com,79,Pantalon Urban Fit,3,33.23,99.69
2777,2026-05-01 04:36:55,91,Camila Acosta,camila.acosta41@gmail.com,4,Camiseta Oversize Blanca,5,20.48,102.4
2778,2026-05-24 22:18:19,29,Mateo Romero,mateo.romero24@gmail.com,103,Chaqueta Bomber Negra,5,66.11,330.55
2779,2026-05-01 17:02:28,16,Miguel Romero,miguel.romero59@gmail.com,57,Jean Loose Fit Azul,2,93.09,186.18
2780,2026-05-19 18:38:28,89,Ana Gomez,ana.gomez98@gmail.com,176,Sneakers Vintage Rojos,2,76.12,152.24
2781,2026-05-21 17:44:00,22,Emily Perez,emily.perez82@gmail.com,24,Camisa Flannel Azul,3,47.88,143.64
2782,2026-05-01 17:46:52,55,Ana Acosta,ana.acosta99@gmail.com,5,Camiseta Vintage Roja,1,21.85,21.85
2783,2026-05-11 23:22:40,68,Miguel Rojas,miguel.rojas85@gmail.com,54,Jean Relaxed Fit Negro,2,88.98,177.96
2784,2026-05-28 16:58:48,43,Jose Rojas,jose.rojas67@gmail.com,11,Camiseta Retro 90s,5,30.07,150.35
2785,2026-05-13 18:07:48,57,Luis Acosta,luis.acosta47@gmail.com,2,Camiseta Basica Blanca,2,17.74,35.48
2786,2026-05-14 23:24:57,92,Paula Torres,paula.torres53@gmail.com,51,Jean Destroyed Azul,1,84.87,84.87
2787,2026-05-08 00:07:19,40,Luis Castro,luis.castro1@gmail.com,195,Chompa Graphic Cafe,4,52.45,209.8
2788,2026-05-03 05:27:35,46,Daniel Mora,daniel.mora2@gmail.com,164,Zapatillas Running Rojas,4,59.68,238.72
2789,2026-05-07 17:44:24,22,Emily Perez,emily.perez82@gmail.com,15,Camiseta Oversize Gris,3,35.55,106.65
2790,2026-05-24 21:59:36,78,Emily Herrera,emily.herrera26@gmail.com,147,Beanie Blanco,2,36.39,72.78
2791,2026-05-17 08:42:49,86,Maria Flores,maria.flores52@gmail.com,24,Camisa Flannel Azul,3,47.88,143.64
2792,2026-05-23 01:21:51,51,Daniel Gomez,daniel.gomez14@gmail.com,56,Jean Streetwear Gris,2,91.72,183.44
2793,2026-05-25 22:48:55,29,Mateo Romero,mateo.romero24@gmail.com,97,Hoodie Urban Blue,2,57.89,115.78
2794,2026-05-16 11:37:06,39,Ana Castro,ana.castro27@gmail.com,93,Hoodie Zip Up Gris,4,52.41,209.64
2795,2026-05-20 00:42:54,85,Fernanda Herrera,fernanda.herrera13@gmail.com,50,Jean Recto Negro,2,83.5,167.0
2796,2026-05-01 05:24:01,40,Luis Castro,luis.castro1@gmail.com,69,Pantalon Streetwear Gris,2,19.53,39.06
2797,2026-05-16 18:57:31,39,Ana Castro,ana.castro27@gmail.com,148,Cinturon Negro,5,37.76,188.8
2798,2026-05-14 07:25:50,23,Camila Castro,camila.castro71@gmail.com,120,Chaqueta Urban Black,4,89.4,357.6
2799,2026-05-09 12:01:51,67,Miguel Paspuel,miguel.paspuel30@gmail.com,162,Zapatillas Urbanas Negras,2,56.94,113.88
2800,2026-05-10 16:41:01,88,Sofia Paspuel,sofia.paspuel45@gmail.com,193,Tank Top Streetwear Gris,2,48.63,97.26
2801,2026-05-04 01:00:08,49,Miguel Benitez,miguel.benitez4@gmail.com,105,Chaqueta Cuero Negra,1,68.85,68.85
2802,2026-05-22 22:33:18,39,Ana Castro,ana.castro27@gmail.com,87,Hoodie Vintage Gris,3,44.19,132.57
2803,2026-05-11 01:56:08,5,Daniel Acosta,daniel.acosta85@gmail.com,80,Pantalon Relaxed Gris,1,34.6,34.6
2804,2026-05-29 22:03:24,29,Mateo Romero,mateo.romero24@gmail.com,9,Camiseta Graphic Dragon,2,27.33,54.66
2805,2026-05-01 02:44:21,84,Daniel Flores,daniel.flores75@gmail.com,48,Jean Cargo Beige,2,80.76,161.52
2806,2026-05-14 18:45:49,26,Pedro Castro,pedro.castro94@gmail.com,63,Pantalon Cargo Verde,3,101.31,303.93
2807,2026-05-28 10:27:03,43,Jose Rojas,jose.rojas67@gmail.com,115,Chaqueta Vintage Denim,3,82.55,247.65
2808,2026-05-14 15:39:17,59,Luis Paspuel,luis.paspuel81@gmail.com,20,Camiseta Monocromatica,1,42.4,42.4
2809,2026-05-18 12:30:43,85,Fernanda Herrera,fernanda.herrera13@gmail.com,79,Pantalon Urban Fit,2,33.23,66.46
2810,2026-05-20 04:54:28,52,Camila Mora,camila.mora82@gmail.com,118,Chaqueta Utility Beige,3,86.66,259.98
2811,2026-05-15 16:04:12,3,Daniel Suarez,daniel.suarez49@gmail.com,112,Chaqueta Puffer Negra,2,78.44,156.88
2812,2026-05-12 23:39:54,93,Fernanda Benitez,fernanda.benitez10@gmail.com,20,Camiseta Monocromatica,4,42.4,169.6
2813,2026-05-08 12:01:32,54,Diego Flores,diego.flores78@gmail.com,56,Jean Streetwear Gris,3,91.72,275.16
2814,2026-05-28 05:16:46,54,Diego Flores,diego.flores78@gmail.com,154,Lentes Vintage,4,45.98,183.92
2815,2026-05-03 13:39:40,29,Mateo Romero,mateo.romero24@gmail.com,105,Chaqueta Cuero Negra,1,68.85,68.85
2816,2026-05-03 07:20:00,21,Lucia Suarez,lucia.suarez43@gmail.com,75,Pantalon Tactical Verde,2,27.75,55.5
2817,2026-05-27 10:36:09,32,Pedro Cruz,pedro.cruz61@gmail.com,111,Chaqueta Puffer Blanca,4,77.07,308.28
2818,2026-05-03 17:20:00,69,Lucia Herrera,lucia.herrera62@gmail.com,68,Pantalon Wide Leg Beige,1,18.16,18.16
2819,2026-05-23 20:08:49,52,Camila Mora,camila.mora82@gmail.com,24,Camisa Flannel Azul,2,47.88,95.76
2820,2026-05-23 15:41:55,13,Luis Lopez,luis.lopez65@gmail.com,37,Camisa Loose Fit Gris,3,65.69,197.07
2821,2026-05-18 15:21:59,44,Fernanda Torres,fernanda.torres34@gmail.com,172,Sneakers Chunky Blancos,1,70.64,70.64
2822,2026-05-22 11:32:08,34,Camila Paspuel,camila.paspuel92@gmail.com,194,Conjunto Minimalista Beige,3,50.54,151.62
2823,2026-05-25 12:43:03,12,Sofia Gomez,sofia.gomez66@gmail.com,110,Chaqueta Impermeable Negra,4,75.7,302.8
2824,2026-05-22 20:05:07,47,Valeria Benitez,valeria.benitez19@gmail.com,192,Sudadera Vintage Verde,5,46.72,233.6
2825,2026-05-03 21:00:52,47,Valeria Benitez,valeria.benitez19@gmail.com,167,Botas Urbanas Cafe,5,63.79,318.95
2826,2026-05-22 19:50:15,46,Daniel Mora,daniel.mora2@gmail.com,58,Jean Oversize Negro,4,94.46,377.84
2827,2026-05-20 15:43:42,1,Jose Suarez,jose.suarez11@gmail.com,104,Chaqueta Bomber Verde,4,67.48,269.92
2828,2026-05-25 16:45:25,8,Paula Benitez,paula.benitez90@gmail.com,178,Tenis Deportivos Negros,2,78.86,157.72
2829,2026-05-23 01:33:35,61,Ana Benitez,ana.benitez19@gmail.com,140,Short Cargo Gris,5,26.8,134.0
2830,2026-05-27 02:07:23,36,Andres Rojas,andres.rojas47@gmail.com,149,Cinturon Marron,5,39.13,195.65
2831,2026-05-17 22:50:58,59,Luis Paspuel,luis.paspuel81@gmail.com,117,Chaqueta Casual Cafe,5,85.29,426.45
2832,2026-05-11 17:48:57,26,Pedro Castro,pedro.castro94@gmail.com,130,Short Casual Blanco,1,103.1,103.1
2833,2026-05-23 15:20:25,72,Mateo Paspuel,mateo.paspuel64@gmail.com,116,Chaqueta Cargo Negra,5,83.92,419.6
2834,2026-05-26 09:49:14,24,Jose Gomez,jose.gomez27@gmail.com,42,Jean Baggy Azul Oscuro,3,72.54,217.62
2835,2026-05-22 12:44:59,73,Miguel Navarro,miguel.navarro4@gmail.com,187,Sudadera Boxy Fit Beige,2,37.17,74.34
2836,2026-05-12 07:47:32,87,Emily Paspuel,emily.paspuel93@gmail.com,95,Hoodie Acid Wash,5,55.15,275.75
2837,2026-05-06 13:30:47,79,Valeria Cruz,valeria.cruz58@gmail.com,32,Camisa Lino Beige,5,58.84,294.2
2838,2026-05-29 03:54:59,75,Miguel Vega,miguel.vega53@gmail.com,19,Camiseta Distressed,3,41.03,123.09
2839,2026-05-03 18:59:25,64,Emily Salazar,emily.salazar93@gmail.com,120,Chaqueta Urban Black,4,89.4,357.6
2840,2026-05-16 11:15:46,89,Ana Gomez,ana.gomez98@gmail.com,171,Sneakers Retro Gris,2,69.27,138.54
2841,2026-05-16 00:15:43,80,Mateo Gomez,mateo.gomez40@gmail.com,156,Mochila Streetwear,2,48.72,97.44
2842,2026-05-21 11:04:53,5,Daniel Acosta,daniel.acosta85@gmail.com,66,Pantalon Jogger Azul,1,15.42,15.42
2843,2026-05-23 10:17:59,80,Mateo Gomez,mateo.gomez40@gmail.com,152,Pulsera Cuero Negra,5,43.24,216.2
2844,2026-05-20 23:15:54,1,Jose Suarez,jose.suarez11@gmail.com,40,Camisa Denim Azul,4,69.8,279.2
2845,2026-05-19 10:11:32,71,Mateo Navarro,mateo.navarro72@gmail.com,143,Gorra Roja,4,30.91,123.64
2846,2026-05-08 23:42:04,63,Luis Salazar,luis.salazar83@gmail.com,67,Pantalon Wide Leg Negro,3,16.79,50.37
2847,2026-05-02 19:01:20,35,Ana Lopez,ana.lopez61@gmail.com,192,Sudadera Vintage Verde,4,46.72,186.88
2848,2026-05-04 21:25:49,50,Juan Castro,juan.castro81@gmail.com,20,Camiseta Monocromatica,4,42.4,169.6
2849,2026-05-31 04:02:18,26,Pedro Castro,pedro.castro94@gmail.com,54,Jean Relaxed Fit Negro,1,88.98,88.98
2850,2026-05-07 11:48:31,46,Daniel Mora,daniel.mora2@gmail.com,124,Short Baggy Beige,3,94.88,284.64
2851,2026-05-01 13:14:38,74,Ana Mora,ana.mora16@gmail.com,84,Hoodie Oversize Beige,2,40.08,80.16
2852,2026-05-28 14:32:26,4,Pedro Salazar,pedro.salazar91@gmail.com,52,Jean Vintage Wash,3,86.24,258.72
2853,2026-05-03 11:38:11,64,Emily Salazar,emily.salazar93@gmail.com,64,Pantalon Jogger Gris,4,102.68,410.72
2854,2026-05-19 23:39:02,74,Ana Mora,ana.mora16@gmail.com,25,Camisa Oversize Beige,5,49.25,246.25
2855,2026-05-09 08:48:54,22,Emily Perez,emily.perez82@gmail.com,190,Chompa Retro Celeste,3,42.9,128.7
2856,2026-05-13 15:10:42,52,Camila Mora,camila.mora82@gmail.com,21,Camisa Formal Blanca,1,43.77,43.77
2857,2026-05-02 17:49:53,78,Emily Herrera,emily.herrera26@gmail.com,145,Beanie Negro,2,33.65,67.3
2858,2026-05-06 09:10:15,82,Sofia Romero,sofia.romero21@gmail.com,182,Sudadera Vintage Blanco,5,27.62,138.1
2859,2026-05-22 09:26:28,77,Jose Lopez,jose.lopez69@gmail.com,175,Sneakers Skate Azules,3,74.75,224.25
