id_venta,fecha,id_usuario,usuario,correo,id_producto,producto,cantidad,precio_unitario,total
28971,2026-05-04 11:18:53,64,Emily Salazar,emily.salazar93@gmail.com,165,Converse Negras,2,61.05,122.1
28972,2026-05-29 20:27:36,4,Pedro Salazar,pedro.salazar91@gmail.com,165,Converse Negras,2,61.05,122.1
28973,2026-05-31 14:51:54,21,Lucia Suarez,lucia.suarez43@gmail.com,11,Camiseta Retro 90s,3,30.07,90.21
28974,2026-05-11 07:50:26,11,Ana Flores,ana.flores99@gmail.com,179,Zapatillas Techwear,5,80.23,401.15
28975,2026-05-01 13:24:40,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,53,Jean Wide Leg Gris,3,87.61,262.83
28976,2026-05-29 06:07:04,43,Jose Rojas,jose.rojas67@gmail.com,51,Jean Destroyed Azul,4,84.87,339.48
28977,2026-05-13 15:34:41,90,Andres Ruiz,andres.ruiz70@gmail.com,176,Sneakers Vintage Rojos,3,76.12,228.36
28978,2026-05-16 23:38:13,94,Valeria Flores,valeria.flores75@gmail.com,104,Chaqueta Bomber Verde,3,67.48,202.44
28979,2026-05-29 15:59:28,19,Diana Romero,diana.romero86@gmail.com,103,Chaqueta Bomber Negra,1,66.11,66.11
28980,2026-05-27 15:53:07,79,Valeria Cruz,valeria.cruz58@gmail.com,140,Short Cargo Gris,4,26.8,107.2
28981,2026-05-07 21:23:29,82,Sofia Romero,sofia.romero21@gmail.com,176,Sneakers Vintage Rojos,2,76.12,152.24
28982,2026-05-01 10:27:59,84,Daniel Flores,daniel.flores75@gmail.com,184,Conjunto Minimalista Rojo,2,31.44,62.88
28983,2026-05-17 12:52:45,85,Fernanda Herrera,fernanda.herrera13@gmail.com,116,Chaqueta Cargo Negra,5,83.92,419.6
28984,2026-05-26 01:13:20,18,Diego Lopez,diego.lopez92@gmail.com,37,Camisa Loose Fit Gris,1,65.69,65.69
28985,2026-05-26 23:09:15,86,Maria Flores,maria.flores52@gmail.com,75,Pantalon Tactical Verde,4,27.75,111.0
28986,2026-05-20 01:29:19,86,Maria Flores,maria.flores52@gmail.com,18,Camiseta Hip Hop,5,39.66,198.3
28987,2026-05-21 19:02:32,75,Miguel Vega,miguel.vega53@gmail.com,27,Camisa Satinada Plateada,4,51.99,207.96
28988,2026-05-27 13:57:45,14,Luis Flores,luis.flores15@gmail.com,108,Chaqueta Oversize Beige,1,72.96,72.96
28989,2026-05-09 14:14:00,30,Lucia Acosta,lucia.acosta28@gmail.com,144,Gorra Azul,5,32.28,161.4
28990,2026-05-08 19:40:26,4,Pedro Salazar,pedro.salazar91@gmail.com,106,Chaqueta Varsity Roja,3,70.22,210.66
28991,2026-05-02 06:03:33,76,Maria Gomez,maria.gomez80@gmail.com,172,Sneakers Chunky Blancos,1,70.64,70.64
28992,2026-05-22 05:49:34,5,Daniel Acosta,daniel.acosta85@gmail.com,11,Camiseta Retro 90s,1,30.07,30.07
28993,2026-05-13 03:02:15,39,Ana Castro,ana.castro27@gmail.com,9,Camiseta Graphic Dragon,2,27.33,54.66
28994,2026-05-26 04:34:01,60,Diana Torres,diana.torres20@gmail.com,163,Zapatillas Running Azul,3,58.31,174.93
28995,2026-05-02 09:53:42,32,Pedro Cruz,pedro.cruz61@gmail.com,15,Camiseta Oversize Gris,2,35.55,71.1
28996,2026-05-19 18:15:10,85,Fernanda Herrera,fernanda.herrera13@gmail.com,56,Jean Streetwear Gris,1,91.72,91.72
28997,2026-05-03 16:57:04,39,Ana Castro,ana.castro27@gmail.com,174,Sneakers Minimalistas,5,73.38,366.9
28998,2026-05-13 19:41:48,91,Camila Acosta,camila.acosta41@gmail.com,34,Camisa Streetwear Negra,5,61.58,307.9
28999,2026-05-03 20:52:23,76,Maria Gomez,maria.gomez80@gmail.com,156,Mochila Streetwear,4,48.72,194.88
29000,2026-05-12 17:26:30,83,Maria Castro,maria.castro9@gmail.com,78,Pantalon Recto Beige,5,31.86,159.3
29001,2026-05-24 09:49:18,27,Luis Mora,luis.mora33@gmail.com,143,Gorra Roja,3,30.91,92.73
29002,2026-05-02 04:47:13,76,Maria Gomez,maria.gomez80@gmail.com,27,Camisa Satinada Plateada,1,51.99,51.99
29003,2026-05-15 04:32:42,5,Daniel Acosta,daniel.acosta85@gmail.com,53,Jean Wide Leg Gris,5,87.61,438.05
29004,2026-05-24 21:39:58,6,Andres Flores,andres.flores67@gmail.com,99,Hoodie College Green,1,60.63,60.63
29005,2026-05-23 23:28:26,44,Fernanda Torres,fernanda.torres34@gmail.com,66,Pantalon Jogger Azul,4,15.42,61.68
29006,2026-05-15 23:18:29,78,Emily Herrera,emily.herrera26@gmail.com,50,Jean Recto Negro,3,83.5,250.5
29007,2026-05-10 16:50:48,47,Valeria Benitez,valeria.benitez19@gmail.com,55,Jean Carpenter Azul,2,90.35,180.7
29008,2026-05-28 21:55:52,59,Luis Paspuel,luis.paspuel81@gmail.com,114,Chaqueta Techwear Gris,4,81.18,324.72
29009,2026-05-24 16:07:32,95,Ana Cruz,ana.cruz50@gmail.com,20,Camiseta Monocromatica,3,42.4,127.2
29010,2026-05-10 15:21:44,56,Luis Cruz,luis.cruz91@gmail.com,178,Tenis Deportivos Negros,2,78.86,157.72
29011,2026-05-10 08:13:49,49,Miguel Benitez,miguel.benitez4@gmail.com,122,Short Deportivo Gris,5,92.14,460.7
29012,2026-05-05 06:31:29,33,Emily Ruiz,emily.ruiz87@gmail.com,18,Camiseta Hip Hop,3,39.66,118.98
29013,2026-05-07 14:24:07,10,Sofia Torres,sofia.torres60@gmail.com,178,Tenis Deportivos Negros,2,78.86,157.72
29014,2026-05-25 07:30:19,3,Daniel Suarez,daniel.suarez49@gmail.com,185,Chompa Graphic Verde,1,33.35,33.35
29015,2026-05-18 21:04:26,14,Luis Flores,luis.flores15@gmail.com,117,Chaqueta Casual Cafe,3,85.29,255.87
29016,2026-05-12 05:45:07,37,Camila Rojas,camila.rojas50@gmail.com,133,Short Oversize Beige,3,17.21,51.63
29017,2026-05-08 03:10:36,63,Luis Salazar,luis.salazar83@gmail.com,109,Chaqueta Oversize Gris,1,74.33,74.33
29018,2026-05-28 05:34:24,50,Juan Castro,juan.castro81@gmail.com,100,Hoodie Monocromatico,1,62.0,62.0
29019,2026-05-25 21:52:23,48,Miguel Torres,miguel.torres90@gmail.com,128,Short Streetwear Negro,5,100.36,501.8
29020,2026-05-12 05:20:18,19,Diana Romero,diana.romero86@gmail.com,195,Chompa Graphic Cafe,3,52.45,157.35
29021,2026-05-06 15:04:08,100,Ana Torres,ana.torres87@gmail.com,165,Converse Negras,2,61.05,122.1
29022,2026-05-17 11:23:55,70,Diana Ruiz,diana.ruiz90@gmail.com,58,Jean Oversize Negro,3,94.46,283.38
29023,2026-05-14 22:19:03,64,Emily Salazar,emily.salazar93@gmail.com,74,Pantalon Slim Fit Gris,5,26.38,131.9
29024,2026-05-16 17:47:31,33,Emily Ruiz,emily.ruiz87@gmail.com,105,Chaqueta Cuero Negra,4,68.85,275.4
29025,2026-05-27 16:50:40,3,Daniel Suarez,daniel.suarez49@gmail.com,21,Camisa Formal Blanca,1,43.77,43.77
29026,2026-05-12 06:24:27,83,Maria Castro,maria.castro9@gmail.com,176,Sneakers Vintage Rojos,1,76.12,76.12
29027,2026-05-31 01:27:48,27,Luis Mora,luis.mora33@gmail.com,113,Chaqueta Streetwear Verde,2,79.81,159.62
29028,2026-05-05 16:47:04,8,Paula Benitez,paula.benitez90@gmail.com,34,Camisa Streetwear Negra,3,61.58,184.74
29029,2026-05-18 11:47:21,57,Luis Acosta,luis.acosta47@gmail.com,93,Hoodie Zip Up Gris,3,52.41,157.23
29030,2026-05-15 01:08:11,73,Miguel Navarro,miguel.navarro4@gmail.com,73,Pantalon Deportivo Blanco,4,25.01,100.04
29031,2026-05-09 21:37:37,70,Diana Ruiz,diana.ruiz90@gmail.com,119,Chaqueta Windbreaker Azul,5,88.03,440.15
29032,2026-05-13 03:32:21,27,Luis Mora,luis.mora33@gmail.com,80,Pantalon Relaxed Gris,2,34.6,69.2
29033,2026-05-14 20:07:50,11,Ana Flores,ana.flores99@gmail.com,63,Pantalon Cargo Verde,2,101.31,202.62
29034,2026-05-13 22:00:22,70,Diana Ruiz,diana.ruiz90@gmail.com,22,Camisa Formal Negra,5,45.14,225.7
29035,2026-05-08 03:57:06,34,Camila Paspuel,camila.paspuel92@gmail.com,150,Cadena Plateada,3,40.5,121.5
29036,2026-05-03 23:27:06,31,Jose Perez,jose.perez2@gmail.com,36,Camisa Slim Fit Blanca,3,64.32,192.96
29037,2026-05-14 21:39:55,86,Maria Flores,maria.flores52@gmail.com,135,Short Techwear Verde,5,19.95,99.75
29038,2026-05-31 06:55:02,14,Luis Flores,luis.flores15@gmail.com,58,Jean Oversize Negro,3,94.46,283.38
29039,2026-05-07 12:35:39,89,Ana Gomez,ana.gomez98@gmail.com,116,Chaqueta Cargo Negra,1,83.92,83.92
29040,2026-05-22 01:25:28,41,Luis Gomez,luis.gomez94@gmail.com,69,Pantalon Streetwear Gris,3,19.53,58.59
29041,2026-05-16 05:28:32,8,Paula Benitez,paula.benitez90@gmail.com,41,Jean Baggy Azul Claro,5,71.17,355.85
29042,2026-05-23 04:43:21,73,Miguel Navarro,miguel.navarro4@gmail.com,162,Zapatillas Urbanas Negras,1,56.94,56.94
29043,2026-05-14 09:40:24,66,Daniel Cruz,daniel.cruz12@gmail.com,124,Short Baggy Beige,4,94.88,379.52
29044,2026-05-26 20:04:01,49,Miguel Benitez,miguel.benitez4@gmail.com,14,Camiseta Boxy Fit,3,34.18,102.54
29045,2026-05-10 17:53:06,46,Daniel Mora,daniel.mora2@gmail.com,90,Hoodie Anime Tokyo,3,48.3,144.9
29046,2026-05-06 07:43:38,75,Miguel Vega,miguel.vega53@gmail.com,6,Camiseta Vintage Azul,1,23.22,23.22
29047,2026-05-02 03:25:47,55,Ana Acosta,ana.acosta99@gmail.com,96,Hoodie Techwear Gris,1,56.52,56.52
29048,2026-05-29 20:55:52,16,Miguel Romero,miguel.romero59@gmail.com,117,Chaqueta Casual Cafe,5,85.29,426.45
29049,2026-05-12 03:43:10,73,Miguel Navarro,miguel.navarro4@gmail.com,7,Camiseta Vintage Verde,3,24.59,73.77
29050,2026-05-22 17:06:54,30,Lucia Acosta,lucia.acosta28@gmail.com,193,Tank Top Streetwear Gris,2,48.63,97.26
29051,2026-05-17 08:59:40,46,Daniel Mora,daniel.mora2@gmail.com,92,Hoodie Minimalista Negro,1,51.04,51.04
29052,2026-05-24 14:22:08,33,Emily Ruiz,emily.ruiz87@gmail.com,109,Chaqueta Oversize Gris,5,74.33,371.65
29053,2026-05-14 12:03:56,70,Diana Ruiz,diana.ruiz90@gmail.com,58,Jean Oversize Negro,1,94.46,94.46
29054,2026-05-18 18:06:26,50,Juan Castro,juan.castro81@gmail.com,186,Polo Acid Wash Gris,1,35.26,35.26
29055,2026-05-20 01:53:48,36,Andres Rojas,andres.rojas47@gmail.com,83,Hoodie Oversize Gris,1,38.71,38.71
29056,2026-05-12 12:15:26,78,Emily Herrera,emily.herrera26@gmail.com,187,Sudadera Boxy Fit Beige,4,37.17,148.68
29057,2026-05-11 10:47:42,33,Emily Ruiz,emily.ruiz87@gmail.com,126,Short Running Azul,5,97.62,488.1
29058,2026-05-15 20:57:56,70,Diana Ruiz,diana.ruiz90@gmail.com,110,Chaqueta Impermeable Negra,5,75.7,378.5
29059,2026-05-01 04:44:38,60,Diana Torres,diana.torres20@gmail.com,112,Chaqueta Puffer Negra,1,78.44,78.44
29060,2026-05-18 13:04:25,38,Lucia Castro,lucia.castro3@gmail.com,150,Cadena Plateada,5,40.5,202.5
29061,2026-05-08 12:51:53,72,Mateo Paspuel,mateo.paspuel64@gmail.com,108,Chaqueta Oversize Beige,1,72.96,72.96
29062,2026-05-08 19:37:41,40,Luis Castro,luis.castro1@gmail.com,6,Camiseta Vintage Azul,5,23.22,116.1
29063,2026-05-10 05:10:42,4,Pedro Salazar,pedro.salazar91@gmail.com,193,Tank Top Streetwear Gris,2,48.63,97.26
29064,2026-05-20 23:25:04,78,Emily Herrera,emily.herrera26@gmail.com,20,Camiseta Monocromatica,4,42.4,169.6
29065,2026-05-17 21:26:12,86,Maria Flores,maria.flores52@gmail.com,176,Sneakers Vintage Rojos,3,76.12,228.36
29066,2026-05-04 10:17:16,2,Carlos Suarez,carlos.suarez87@gmail.com,88,Hoodie Streetwear Blanco,5,45.56,227.8
29067,2026-05-31 22:50:01,88,Sofia Paspuel,sofia.paspuel45@gmail.com,110,Chaqueta Impermeable Negra,2,75.7,151.4
29068,2026-05-11 07:32:21,25,Diego Suarez,diego.suarez45@gmail.com,87,Hoodie Vintage Gris,4,44.19,176.76
29069,2026-05-24 12:45:32,24,Jose Gomez,jose.gomez27@gmail.com,161,Zapatillas Urbanas Blancas,3,55.57,166.71
29070,2026-05-23 04:59:08,95,Ana Cruz,ana.cruz50@gmail.com,125,Short Cargo Verde,3,96.25,288.75
29071,2026-05-08 14:43:32,9,Miguel Mora,miguel.mora18@gmail.com,184,Conjunto Minimalista Rojo,4,31.44,125.76
29072,2026-05-19 08:56:04,26,Pedro Castro,pedro.castro94@gmail.com,115,Chaqueta Vintage Denim,1,82.55,82.55
29073,2026-05-10 03:36:48,90,Andres Ruiz,andres.ruiz70@gmail.com,199,Conjunto Urban Negro,2,60.09,120.18
29074,2026-05-25 01:16:33,32,Pedro Cruz,pedro.cruz61@gmail.com,18,Camiseta Hip Hop,1,39.66,39.66
29075,2026-05-18 14:29:18,90,Andres Ruiz,andres.ruiz70@gmail.com,143,Gorra Roja,4,30.91,123.64
29076,2026-05-08 05:56:13,29,Mateo Romero,mateo.romero24@gmail.com,6,Camiseta Vintage Azul,4,23.22,92.88
29077,2026-05-13 06:28:47,44,Fernanda Torres,fernanda.torres34@gmail.com,147,Beanie Blanco,2,36.39,72.78
29078,2026-05-13 15:26:10,36,Andres Rojas,andres.rojas47@gmail.com,63,Pantalon Cargo Verde,5,101.31,506.55
29079,2026-05-20 02:11:25,3,Daniel Suarez,daniel.suarez49@gmail.com,178,Tenis Deportivos Negros,1,78.86,78.86
29080,2026-05-20 21:17:13,99,Valeria Herrera,valeria.herrera1@gmail.com,66,Pantalon Jogger Azul,5,15.42,77.1
29081,2026-05-22 06:11:48,44,Fernanda Torres,fernanda.torres34@gmail.com,87,Hoodie Vintage Gris,3,44.19,132.57
29082,2026-05-13 11:13:00,23,Camila Castro,camila.castro71@gmail.com,56,Jean Streetwear Gris,2,91.72,183.44
29083,2026-05-29 12:26:43,50,Juan Castro,juan.castro81@gmail.com,142,Gorra Blanca,3,29.54,88.62
29084,2026-05-05 19:03:22,24,Jose Gomez,jose.gomez27@gmail.com,29,Camisa Casual Gris,1,54.73,54.73
29085,2026-05-13 23:53:36,5,Daniel Acosta,daniel.acosta85@gmail.com,27,Camisa Satinada Plateada,1,51.99,51.99
29086,2026-05-11 01:01:09,39,Ana Castro,ana.castro27@gmail.com,183,Tank Top Streetwear Azul,3,29.53,88.59
29087,2026-05-02 01:49:43,69,Lucia Herrera,lucia.herrera62@gmail.com,11,Camiseta Retro 90s,2,30.07,60.14
29088,2026-05-18 06:22:31,35,Ana Lopez,ana.lopez61@gmail.com,187,Sudadera Boxy Fit Beige,4,37.17,148.68
29089,2026-05-27 03:55:23,32,Pedro Cruz,pedro.cruz61@gmail.com,75,Pantalon Tactical Verde,5,27.75,138.75
29090,2026-05-01 07:22:23,2,Carlos Suarez,carlos.suarez87@gmail.com,185,Chompa Graphic Verde,2,33.35,66.7
29091,2026-05-31 15:33:44,12,Sofia Gomez,sofia.gomez66@gmail.com,121,Short Deportivo Negro,1,90.77,90.77
29092,2026-05-01 08:19:38,58,Carlos Vega,carlos.vega32@gmail.com,79,Pantalon Urban Fit,4,33.23,132.92
29093,2026-05-10 01:56:37,16,Miguel Romero,miguel.romero59@gmail.com,91,Hoodie Essentials Arena,1,49.67,49.67
29094,2026-05-31 12:01:33,85,Fernanda Herrera,fernanda.herrera13@gmail.com,101,Chaqueta Denim Azul Claro,5,63.37,316.85
29095,2026-05-14 14:10:26,100,Ana Torres,ana.torres87@gmail.com,129,Short Casual Azul,3,101.73,305.19
29096,2026-05-30 07:12:02,65,Paula Vega,paula.vega31@gmail.com,83,Hoodie Oversize Gris,4,38.71,154.84
29097,2026-05-22 02:53:21,17,Pedro Gomez,pedro.gomez67@gmail.com,70,Pantalon Streetwear Negro,1,20.9,20.9
29098,2026-05-05 18:09:28,22,Emily Perez,emily.perez82@gmail.com,12,Camiseta Minimalista Beige,4,31.44,125.76
29099,2026-05-07 15:19:44,18,Diego Lopez,diego.lopez92@gmail.com,17,Camiseta Skate,4,38.29,153.16
29100,2026-05-06 17:11:00,46,Daniel Mora,daniel.mora2@gmail.com,101,Chaqueta Denim Azul Claro,3,63.37,190.11
29101,2026-05-10 18:32:50,95,Ana Cruz,ana.cruz50@gmail.com,93,Hoodie Zip Up Gris,1,52.41,52.41
29102,2026-05-03 17:39:56,11,Ana Flores,ana.flores99@gmail.com,36,Camisa Slim Fit Blanca,1,64.32,64.32
29103,2026-05-23 08:10:13,7,Miguel Flores,miguel.flores68@gmail.com,38,Camisa Vintage Cafe,4,67.06,268.24
29104,2026-05-20 02:07:44,20,Carlos Lopez,carlos.lopez18@gmail.com,160,Medias Negras,1,54.2,54.2
29105,2026-05-16 12:30:50,9,Miguel Mora,miguel.mora18@gmail.com,130,Short Casual Blanco,1,103.1,103.1
29106,2026-05-15 03:43:32,19,Diana Romero,diana.romero86@gmail.com,131,Short Vintage Denim,4,104.47,417.88
29107,2026-05-09 19:49:13,81,Carlos Perez,carlos.perez8@gmail.com,114,Chaqueta Techwear Gris,4,81.18,324.72
29108,2026-05-13 22:12:45,1,Jose Suarez,jose.suarez11@gmail.com,184,Conjunto Minimalista Rojo,5,31.44,157.2
29109,2026-05-26 07:27:14,16,Miguel Romero,miguel.romero59@gmail.com,17,Camiseta Skate,5,38.29,191.45
29110,2026-05-04 19:16:40,23,Camila Castro,camila.castro71@gmail.com,75,Pantalon Tactical Verde,1,27.75,27.75
29111,2026-05-04 12:51:18,94,Valeria Flores,valeria.flores75@gmail.com,142,Gorra Blanca,2,29.54,59.08
29112,2026-05-14 03:54:12,49,Miguel Benitez,miguel.benitez4@gmail.com,14,Camiseta Boxy Fit,3,34.18,102.54
29113,2026-05-16 13:22:47,57,Luis Acosta,luis.acosta47@gmail.com,147,Beanie Blanco,2,36.39,72.78
29114,2026-05-08 23:50:23,52,Camila Mora,camila.mora82@gmail.com,139,Short Acid Wash,3,25.43,76.29
29115,2026-05-16 19:15:24,34,Camila Paspuel,camila.paspuel92@gmail.com,19,Camiseta Distressed,2,41.03,82.06
29116,2026-05-30 20:58:45,96,Mateo Mora,mateo.mora34@gmail.com,171,Sneakers Retro Gris,1,69.27,69.27
29117,2026-05-10 20:17:27,28,Fernanda Acosta,fernanda.acosta52@gmail.com,55,Jean Carpenter Azul,4,90.35,361.4
29118,2026-05-04 14:26:40,93,Fernanda Benitez,fernanda.benitez10@gmail.com,154,Lentes Vintage,4,45.98,183.92
29119,2026-05-01 14:29:49,6,Andres Flores,andres.flores67@gmail.com,180,Zapatillas High Top,5,81.6,408.0
29120,2026-05-10 21:28:02,60,Diana Torres,diana.torres20@gmail.com,123,Short Baggy Negro,3,93.51,280.53
29121,2026-05-16 13:16:42,83,Maria Castro,maria.castro9@gmail.com,44,Jean Baggy Gris,2,75.28,150.56
29122,2026-05-16 13:51:22,72,Mateo Paspuel,mateo.paspuel64@gmail.com,14,Camiseta Boxy Fit,1,34.18,34.18
29123,2026-05-03 16:19:42,87,Emily Paspuel,emily.paspuel93@gmail.com,40,Camisa Denim Azul,5,69.8,349.0
29124,2026-05-11 07:38:04,90,Andres Ruiz,andres.ruiz70@gmail.com,84,Hoodie Oversize Beige,1,40.08,40.08
29125,2026-05-02 14:23:00,84,Daniel Flores,daniel.flores75@gmail.com,100,Hoodie Monocromatico,5,62.0,310.0
29126,2026-05-16 10:54:01,42,Fernanda Navarro,fernanda.navarro34@gmail.com,40,Camisa Denim Azul,3,69.8,209.4
29127,2026-05-29 12:40:58,81,Carlos Perez,carlos.perez8@gmail.com,80,Pantalon Relaxed Gris,5,34.6,173.0
29128,2026-05-11 07:47:51,49,Miguel Benitez,miguel.benitez4@gmail.com,43,Jean Baggy Negro,5,73.91,369.55
29129,2026-05-02 20:54:12,46,Daniel Mora,daniel.mora2@gmail.com,51,Jean Destroyed Azul,3,84.87,254.61
29130,2026-05-08 19:54:47,30,Lucia Acosta,lucia.acosta28@gmail.com,27,Camisa Satinada Plateada,5,51.99,259.95
29131,2026-05-02 06:53:37,43,Jose Rojas,jose.rojas67@gmail.com,133,Short Oversize Beige,5,17.21,86.05
29132,2026-05-26 09:14:41,91,Camila Acosta,camila.acosta41@gmail.com,69,Pantalon Streetwear Gris,1,19.53,19.53
29133,2026-05-28 13:19:31,90,Andres Ruiz,andres.ruiz70@gmail.com,82,Hoodie Oversize Blanco,2,37.34,74.68
29134,2026-05-22 10:30:26,43,Jose Rojas,jose.rojas67@gmail.com,85,Hoodie Graphic Rojo,3,41.45,124.35
29135,2026-05-04 06:37:34,26,Pedro Castro,pedro.castro94@gmail.com,96,Hoodie Techwear Gris,1,56.52,56.52
29136,2026-05-26 20:58:34,33,Emily Ruiz,emily.ruiz87@gmail.com,29,Camisa Casual Gris,3,54.73,164.19
29137,2026-05-02 03:44:40,88,Sofia Paspuel,sofia.paspuel45@gmail.com,164,Zapatillas Running Rojas,3,59.68,179.04
29138,2026-05-01 18:07:14,1,Jose Suarez,jose.suarez11@gmail.com,41,Jean Baggy Azul Claro,4,71.17,284.68
29139,2026-05-28 17:06:14,69,Lucia Herrera,lucia.herrera62@gmail.com,98,Hoodie Retro Purple,2,59.26,118.52
29140,2026-05-13 01:21:07,95,Ana Cruz,ana.cruz50@gmail.com,101,Chaqueta Denim Azul Claro,2,63.37,126.74
29141,2026-05-29 02:55:30,60,Diana Torres,diana.torres20@gmail.com,200,Chompa Retro Blanco,3,62.0,186.0
29142,2026-05-30 11:38:28,97,Diego Rojas,diego.rojas44@gmail.com,138,Short Monocromatico Negro,4,24.06,96.24
29143,2026-05-09 09:39:48,24,Jose Gomez,jose.gomez27@gmail.com,153,Pulsera Acero,2,44.61,89.22
29144,2026-05-03 09:59:44,63,Luis Salazar,luis.salazar83@gmail.com,33,Camisa Oxford Celeste,5,60.21,301.05
29145,2026-05-09 03:21:26,77,Jose Lopez,jose.lopez69@gmail.com,30,Camisa Manga Corta Azul,4,56.1,224.4
29146,2026-05-15 12:46:15,89,Ana Gomez,ana.gomez98@gmail.com,132,Short Loose Fit Gris,2,15.84,31.68
29147,2026-05-27 05:59:01,82,Sofia Romero,sofia.romero21@gmail.com,18,Camiseta Hip Hop,4,39.66,158.64
29148,2026-05-22 06:43:44,71,Mateo Navarro,mateo.navarro72@gmail.com,119,Chaqueta Windbreaker Azul,4,88.03,352.12
29149,2026-05-13 07:52:29,47,Valeria Benitez,valeria.benitez19@gmail.com,89,Hoodie Streetwear Negro,5,46.93,234.65
29150,2026-05-16 20:53:29,26,Pedro Castro,pedro.castro94@gmail.com,160,Medias Negras,1,54.2,54.2
29151,2026-05-18 19:14:47,91,Camila Acosta,camila.acosta41@gmail.com,98,Hoodie Retro Purple,1,59.26,59.26
29152,2026-05-24 01:30:05,39,Ana Castro,ana.castro27@gmail.com,35,Camisa Rayada Azul,4,62.95,251.8
29153,2026-05-17 06:25:03,1,Jose Suarez,jose.suarez11@gmail.com,107,Chaqueta Varsity Negra,1,71.59,71.59
29154,2026-05-10 05:19:29,28,Fernanda Acosta,fernanda.acosta52@gmail.com,150,Cadena Plateada,5,40.5,202.5
29155,2026-05-31 20:35:48,85,Fernanda Herrera,fernanda.herrera13@gmail.com,55,Jean Carpenter Azul,4,90.35,361.4
29156,2026-05-20 14:16:44,13,Luis Lopez,luis.lopez65@gmail.com,49,Jean Recto Azul,3,82.13,246.39
29157,2026-05-03 09:29:00,36,Andres Rojas,andres.rojas47@gmail.com,161,Zapatillas Urbanas Blancas,1,55.57,55.57
29158,2026-05-22 17:16:45,30,Lucia Acosta,lucia.acosta28@gmail.com,111,Chaqueta Puffer Blanca,4,77.07,308.28
29159,2026-05-03 18:06:17,58,Carlos Vega,carlos.vega32@gmail.com,104,Chaqueta Bomber Verde,1,67.48,67.48
29160,2026-05-09 19:10:44,31,Jose Perez,jose.perez2@gmail.com,140,Short Cargo Gris,5,26.8,134.0
29161,2026-05-20 23:54:17,68,Miguel Rojas,miguel.rojas85@gmail.com,54,Jean Relaxed Fit Negro,5,88.98,444.9
29162,2026-05-30 17:06:15,76,Maria Gomez,maria.gomez80@gmail.com,127,Short Basketball Rojo,5,98.99,494.95
29163,2026-05-08 13:52:39,42,Fernanda Navarro,fernanda.navarro34@gmail.com,198,Tank Top Loose Fit Color191,3,58.18,174.54
29164,2026-05-31 15:48:48,64,Emily Salazar,emily.salazar93@gmail.com,16,Camiseta Oversize Cafe,2,36.92,73.84
29165,2026-05-25 05:32:03,7,Miguel Flores,miguel.flores68@gmail.com,149,Cinturon Marron,3,39.13,117.39
29166,2026-05-03 01:03:06,15,Jose Castro,jose.castro82@gmail.com,114,Chaqueta Techwear Gris,1,81.18,81.18
29167,2026-05-02 19:11:41,83,Maria Castro,maria.castro9@gmail.com,112,Chaqueta Puffer Negra,1,78.44,78.44
29168,2026-05-28 15:52:58,50,Juan Castro,juan.castro81@gmail.com,158,Riñonera Gris,3,51.46,154.38
29169,2026-05-18 20:08:01,26,Pedro Castro,pedro.castro94@gmail.com,174,Sneakers Minimalistas,4,73.38,293.52
29170,2026-05-20 16:17:15,38,Lucia Castro,lucia.castro3@gmail.com,6,Camiseta Vintage Azul,1,23.22,23.22
29171,2026-05-26 06:57:03,50,Juan Castro,juan.castro81@gmail.com,102,Chaqueta Denim Negra,1,64.74,64.74
29172,2026-05-30 22:04:13,5,Daniel Acosta,daniel.acosta85@gmail.com,79,Pantalon Urban Fit,5,33.23,166.15
29173,2026-05-31 00:28:58,24,Jose Gomez,jose.gomez27@gmail.com,19,Camiseta Distressed,5,41.03,205.15
29174,2026-05-09 23:10:07,43,Jose Rojas,jose.rojas67@gmail.com,65,Pantalon Jogger Negro,4,104.05,416.2
29175,2026-05-08 08:56:07,81,Carlos Perez,carlos.perez8@gmail.com,135,Short Techwear Verde,3,19.95,59.85
29176,2026-05-23 16:05:50,40,Luis Castro,luis.castro1@gmail.com,70,Pantalon Streetwear Negro,5,20.9,104.5
29177,2026-05-10 04:34:15,37,Camila Rojas,camila.rojas50@gmail.com,17,Camiseta Skate,3,38.29,114.87
29178,2026-05-22 15:06:38,90,Andres Ruiz,andres.ruiz70@gmail.com,162,Zapatillas Urbanas Negras,3,56.94,170.82
29179,2026-05-01 15:21:31,70,Diana Ruiz,diana.ruiz90@gmail.com,86,Hoodie Graphic Negro,1,42.82,42.82
29180,2026-05-18 04:52:50,65,Paula Vega,paula.vega31@gmail.com,45,Jean Skinny Azul,3,76.65,229.95
29181,2026-05-26 18:23:22,23,Camila Castro,camila.castro71@gmail.com,174,Sneakers Minimalistas,5,73.38,366.9
29182,2026-05-24 21:28:42,7,Miguel Flores,miguel.flores68@gmail.com,95,Hoodie Acid Wash,3,55.15,165.45
29183,2026-05-09 21:06:40,54,Diego Flores,diego.flores78@gmail.com,16,Camiseta Oversize Cafe,4,36.92,147.68
29184,2026-05-14 20:42:10,27,Luis Mora,luis.mora33@gmail.com,195,Chompa Graphic Cafe,5,52.45,262.25
29185,2026-05-11 04:30:27,55,Ana Acosta,ana.acosta99@gmail.com,69,Pantalon Streetwear Gris,5,19.53,97.65
